algo,linkage,eps,clusters,min_samples,num_clusters,silhouette_score,min_cluster_size,num_representative_clusters,silhouette_score_representative_clusters
DBSCAN,,0.9323301886761,"[{'avg_silhouette': 0.31323504629930476, 'num_points': 1275}, {'avg_silhouette': 0.4932000366206187, 'num_points': 131}, {'avg_silhouette': 0.6569553074907517, 'num_points': 27}, {'avg_silhouette': 0.5792836146473526, 'num_points': 55}, {'avg_silhouette': 0.5188887281701633, 'num_points': 14}, {'avg_silhouette': 0.38167484922431233, 'num_points': 8}, {'avg_silhouette': 0.349691206689909, 'num_points': 130}, {'avg_silhouette': 0.5200100816508472, 'num_points': 8}, {'avg_silhouette': 0.48055359615408155, 'num_points': 5}, {'avg_silhouette': 0.47883330268451896, 'num_points': 10}, {'avg_silhouette': 0.3520707262640494, 'num_points': 11}, {'avg_silhouette': 0.47630686868756617, 'num_points': 9}, {'avg_silhouette': 0.37594918868689975, 'num_points': 7}, {'avg_silhouette': 0.2810401945223539, 'num_points': 12}, {'avg_silhouette': 0.6280744472418872, 'num_points': 13}, {'avg_silhouette': 0.4748314022258672, 'num_points': 9}, {'avg_silhouette': 0.7642619680103173, 'num_points': 25}]",5.0,17,0.3225436866481754,,3,0.3853754298699441
DBSCAN,,0.9623301886761,"[{'avg_silhouette': 0.3127771350480426, 'num_points': 1276}, {'avg_silhouette': 0.4932991633228315, 'num_points': 131}, {'avg_silhouette': 0.6570305833433814, 'num_points': 27}, {'avg_silhouette': 0.5793799453169255, 'num_points': 55}, {'avg_silhouette': 0.5189967463508148, 'num_points': 14}, {'avg_silhouette': 0.38180058623775015, 'num_points': 8}, {'avg_silhouette': 0.343491928528436, 'num_points': 131}, {'avg_silhouette': 0.5201212185998421, 'num_points': 8}, {'avg_silhouette': 0.48231695416263126, 'num_points': 5}, {'avg_silhouette': 0.47893203577853793, 'num_points': 10}, {'avg_silhouette': 0.35219949580936294, 'num_points': 11}, {'avg_silhouette': 0.47641583986070724, 'num_points': 9}, {'avg_silhouette': 0.37594918868689975, 'num_points': 7}, {'avg_silhouette': 0.2810401945223539, 'num_points': 12}, {'avg_silhouette': 0.6281571721779771, 'num_points': 13}, {'avg_silhouette': 0.4748314022258672, 'num_points': 9}, {'avg_silhouette': 0.7643172530677893, 'num_points': 25}]",5.0,17,0.3224928322672281,,3,0.3831894089664367
DBSCAN,,0.9523301886761,"[{'avg_silhouette': 0.31323880548417676, 'num_points': 1275}, {'avg_silhouette': 0.4932000366206187, 'num_points': 131}, {'avg_silhouette': 0.6569553074907517, 'num_points': 27}, {'avg_silhouette': 0.5792836146473526, 'num_points': 55}, {'avg_silhouette': 0.5188887281701633, 'num_points': 14}, {'avg_silhouette': 0.38167484922431233, 'num_points': 8}, {'avg_silhouette': 0.343491928528436, 'num_points': 131}, {'avg_silhouette': 0.5200100816508472, 'num_points': 8}, {'avg_silhouette': 0.48231695416263126, 'num_points': 5}, {'avg_silhouette': 0.47883330268451896, 'num_points': 10}, {'avg_silhouette': 0.3520707262640494, 'num_points': 11}, {'avg_silhouette': 0.47630686868756617, 'num_points': 9}, {'avg_silhouette': 0.37594918868689975, 'num_points': 7}, {'avg_silhouette': 0.2810401945223539, 'num_points': 12}, {'avg_silhouette': 0.6280744472418872, 'num_points': 13}, {'avg_silhouette': 0.4748314022258672, 'num_points': 9}, {'avg_silhouette': 0.7642619680103173, 'num_points': 25}]",5.0,17,0.3224889786149407,,3,0.3833102568777438
DBSCAN,,0.9423301886761,"[{'avg_silhouette': 0.31323880548417676, 'num_points': 1275}, {'avg_silhouette': 0.4932000366206187, 'num_points': 131}, {'avg_silhouette': 0.6569553074907517, 'num_points': 27}, {'avg_silhouette': 0.5792836146473526, 'num_points': 55}, {'avg_silhouette': 0.5188887281701633, 'num_points': 14}, {'avg_silhouette': 0.38167484922431233, 'num_points': 8}, {'avg_silhouette': 0.343491928528436, 'num_points': 131}, {'avg_silhouette': 0.5200100816508472, 'num_points': 8}, {'avg_silhouette': 0.48231695416263126, 'num_points': 5}, {'avg_silhouette': 0.47883330268451896, 'num_points': 10}, {'avg_silhouette': 0.3520707262640494, 'num_points': 11}, {'avg_silhouette': 0.47630686868756617, 'num_points': 9}, {'avg_silhouette': 0.37594918868689975, 'num_points': 7}, {'avg_silhouette': 0.2810401945223539, 'num_points': 12}, {'avg_silhouette': 0.6280744472418872, 'num_points': 13}, {'avg_silhouette': 0.4748314022258672, 'num_points': 9}, {'avg_silhouette': 0.7642619680103173, 'num_points': 25}]",5.0,17,0.3224889786149407,,3,0.3833102568777438
DBSCAN,,0.9923301886761,"[{'avg_silhouette': 0.3128287827943344, 'num_points': 1277}, {'avg_silhouette': 0.49337383727136797, 'num_points': 131}, {'avg_silhouette': 0.657083364669595, 'num_points': 27}, {'avg_silhouette': 0.579449234592573, 'num_points': 55}, {'avg_silhouette': 0.5190761803993512, 'num_points': 14}, {'avg_silhouette': 0.3819010049308403, 'num_points': 8}, {'avg_silhouette': 0.343491928528436, 'num_points': 131}, {'avg_silhouette': 0.5202019257934554, 'num_points': 8}, {'avg_silhouette': 0.48231695416263126, 'num_points': 5}, {'avg_silhouette': 0.47901040475562306, 'num_points': 10}, {'avg_silhouette': 0.3522846886271804, 'num_points': 11}, {'avg_silhouette': 0.47649465989504297, 'num_points': 9}, {'avg_silhouette': 0.33808323913597027, 'num_points': 16}, {'avg_silhouette': 0.2810401945223539, 'num_points': 12}, {'avg_silhouette': 0.6282123531476743, 'num_points': 13}, {'avg_silhouette': 0.7643538802735215, 'num_points': 25}]",5.0,16,0.32209105762375434,,3,0.38323151619804613
DBSCAN,,0.9823301886761,"[{'avg_silhouette': 0.3128287827943344, 'num_points': 1277}, {'avg_silhouette': 0.49337383727136797, 'num_points': 131}, {'avg_silhouette': 0.657083364669595, 'num_points': 27}, {'avg_silhouette': 0.579449234592573, 'num_points': 55}, {'avg_silhouette': 0.5190761803993512, 'num_points': 14}, {'avg_silhouette': 0.3819010049308403, 'num_points': 8}, {'avg_silhouette': 0.343491928528436, 'num_points': 131}, {'avg_silhouette': 0.5202019257934554, 'num_points': 8}, {'avg_silhouette': 0.48231695416263126, 'num_points': 5}, {'avg_silhouette': 0.47901040475562306, 'num_points': 10}, {'avg_silhouette': 0.3522846886271804, 'num_points': 11}, {'avg_silhouette': 0.47649465989504297, 'num_points': 9}, {'avg_silhouette': 0.33808323913597027, 'num_points': 16}, {'avg_silhouette': 0.2810401945223539, 'num_points': 12}, {'avg_silhouette': 0.6282123531476743, 'num_points': 13}, {'avg_silhouette': 0.7643538802735215, 'num_points': 25}]",5.0,16,0.32209105762375434,,3,0.38323151619804613
DBSCAN,,0.9723301886761,"[{'avg_silhouette': 0.3128287827943344, 'num_points': 1277}, {'avg_silhouette': 0.49337383727136797, 'num_points': 131}, {'avg_silhouette': 0.657083364669595, 'num_points': 27}, {'avg_silhouette': 0.579449234592573, 'num_points': 55}, {'avg_silhouette': 0.5190761803993512, 'num_points': 14}, {'avg_silhouette': 0.3819010049308403, 'num_points': 8}, {'avg_silhouette': 0.343491928528436, 'num_points': 131}, {'avg_silhouette': 0.5202019257934554, 'num_points': 8}, {'avg_silhouette': 0.48231695416263126, 'num_points': 5}, {'avg_silhouette': 0.47901040475562306, 'num_points': 10}, {'avg_silhouette': 0.3522846886271804, 'num_points': 11}, {'avg_silhouette': 0.47649465989504297, 'num_points': 9}, {'avg_silhouette': 0.33808323913597027, 'num_points': 16}, {'avg_silhouette': 0.2810401945223539, 'num_points': 12}, {'avg_silhouette': 0.6282123531476743, 'num_points': 13}, {'avg_silhouette': 0.7643538802735215, 'num_points': 25}]",5.0,16,0.32209105762375434,,3,0.38323151619804613
AGGLC,ward,,"[{'avg_silhouette': 0.10851248035209057, 'num_points': 117}, {'avg_silhouette': 0.2619727045633803, 'num_points': 146}, {'avg_silhouette': 0.45703997402976765, 'num_points': 132}, {'avg_silhouette': -0.26774148105880347, 'num_points': 115}, {'avg_silhouette': 0.49507920567992164, 'num_points': 322}, {'avg_silhouette': 0.37982516128143073, 'num_points': 101}, {'avg_silhouette': 0.23333172444667719, 'num_points': 279}, {'avg_silhouette': 0.33682210123688067, 'num_points': 17}, {'avg_silhouette': 0.05733944814577296, 'num_points': 11}, {'avg_silhouette': 0.13038679763402788, 'num_points': 21}, {'avg_silhouette': 0.18296210384890824, 'num_points': 51}, {'avg_silhouette': 0.5967107927028535, 'num_points': 53}, {'avg_silhouette': 0.6098484028868979, 'num_points': 105}, {'avg_silhouette': -0.028478063023908488, 'num_points': 26}, {'avg_silhouette': -0.012826641406017709, 'num_points': 66}, {'avg_silhouette': 0.6419715705847115, 'num_points': 27}, {'avg_silhouette': 0.4225534517026386, 'num_points': 71}, {'avg_silhouette': 0.6086925610628392, 'num_points': 13}, {'avg_silhouette': 0.4871791353939821, 'num_points': 118}, {'avg_silhouette': 0.33154946132877944, 'num_points': 11}, {'avg_silhouette': 0.24757034791358948, 'num_points': 11}, {'avg_silhouette': 0.7529061984324575, 'num_points': 25}, {'avg_silhouette': 0.10668480411065147, 'num_points': 12}]",,23,0.3216577855446378,,9,0.30722747861948274
DBSCAN,,0.9223301886761,"[{'avg_silhouette': 0.31120685799302283, 'num_points': 1275}, {'avg_silhouette': 0.4932000366206187, 'num_points': 131}, {'avg_silhouette': 0.6569553074907517, 'num_points': 27}, {'avg_silhouette': 0.5792836146473526, 'num_points': 55}, {'avg_silhouette': 0.5188887281701633, 'num_points': 14}, {'avg_silhouette': 0.4217278160731191, 'num_points': 7}, {'avg_silhouette': 0.349691206689909, 'num_points': 130}, {'avg_silhouette': 0.5200100816508472, 'num_points': 8}, {'avg_silhouette': 0.48055359615408155, 'num_points': 5}, {'avg_silhouette': 0.47883330268451896, 'num_points': 10}, {'avg_silhouette': 0.3520707262640494, 'num_points': 11}, {'avg_silhouette': 0.47630686868756617, 'num_points': 9}, {'avg_silhouette': 0.444822413646635, 'num_points': 6}, {'avg_silhouette': 0.2810401945223539, 'num_points': 12}, {'avg_silhouette': 0.6280744472418872, 'num_points': 13}, {'avg_silhouette': 0.45821298145698175, 'num_points': 9}, {'avg_silhouette': 0.7642619680103173, 'num_points': 25}]",5.0,17,0.3205134923241856,,3,0.3846993671011835
AGGLC,ward,,"[{'avg_silhouette': 0.45219427282280167, 'num_points': 132}, {'avg_silhouette': 0.3732558343479768, 'num_points': 106}, {'avg_silhouette': -0.2522902316972427, 'num_points': 103}, {'avg_silhouette': 0.1796130228570474, 'num_points': 108}, {'avg_silhouette': 0.4714073824306852, 'num_points': 322}, {'avg_silhouette': -0.14132119694854228, 'num_points': 40}, {'avg_silhouette': 0.23281915215945403, 'num_points': 279}, {'avg_silhouette': 0.32888740239362946, 'num_points': 17}, {'avg_silhouette': 0.0437112193423324, 'num_points': 11}, {'avg_silhouette': 0.13038679763402788, 'num_points': 21}, {'avg_silhouette': 0.1572451784746167, 'num_points': 51}, {'avg_silhouette': 0.3552952086928184, 'num_points': 101}, {'avg_silhouette': -0.07568725927876506, 'num_points': 5}, {'avg_silhouette': -0.04259713390612395, 'num_points': 26}, {'avg_silhouette': -0.019245917240703892, 'num_points': 66}, {'avg_silhouette': 0.6342499807100581, 'num_points': 27}, {'avg_silhouette': 0.40293594427270757, 'num_points': 71}, {'avg_silhouette': 0.6005372379036644, 'num_points': 13}, {'avg_silhouette': 0.4678762414415438, 'num_points': 118}, {'avg_silhouette': 0.33154946132877944, 'num_points': 11}, {'avg_silhouette': 0.24634428009546658, 'num_points': 11}, {'avg_silhouette': 0.7484282780740673, 'num_points': 25}, {'avg_silhouette': 0.10197127092793146, 'num_points': 12}, {'avg_silhouette': 0.431123403048512, 'num_points': 9}, {'avg_silhouette': 0.5901685105325001, 'num_points': 53}, {'avg_silhouette': 0.6095956078446578, 'num_points': 105}, {'avg_silhouette': 0.028180060686345185, 'num_points': 7}]",,27,0.3179063373193348,,9,0.32108516565552697
