algo,linkage,eps,clusters,min_samples,num_clusters,silhouette_score,min_cluster_size,num_representative_clusters,silhouette_score_representative_clusters
DBSCAN,,1.2401909579781012,"[{'avg_silhouette': 0.5312124645985914, 'num_points': 199}, {'avg_silhouette': 0.5014288961663385, 'num_points': 5}]",5.0,2,0.44862522244028025,,1,
DBSCAN,,1.2301909579781012,"[{'avg_silhouette': 0.5312124645985914, 'num_points': 199}, {'avg_silhouette': 0.5014288961663385, 'num_points': 5}]",5.0,2,0.44862522244028025,,1,
DBSCAN,,1.1801909579781011,"[{'avg_silhouette': 0.5405810170814275, 'num_points': 197}, {'avg_silhouette': 0.5015583952696036, 'num_points': 5}]",5.0,2,0.44791500666058925,,1,
K-means,,,"[{'avg_silhouette': 0.20724026075630908, 'num_points': 4}, {'avg_silhouette': 0.25309707863521136, 'num_points': 2}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.2952385951536571, 'num_points': 5}, {'avg_silhouette': -0.2147016294597989, 'num_points': 7}, {'avg_silhouette': 0.09766366264779418, 'num_points': 2}, {'avg_silhouette': 0.7124365629758738, 'num_points': 67}, {'avg_silhouette': 0.40207317597149084, 'num_points': 4}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.38121534169999205, 'num_points': 17}, {'avg_silhouette': 0.2782203332962974, 'num_points': 11}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.3092984976075849, 'num_points': 2}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.9354436919302702, 'num_points': 4}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.9295911176978298, 'num_points': 4}, {'avg_silhouette': 0.5341900901293191, 'num_points': 5}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.5462355440681017, 'num_points': 2}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.8125589196679861, 'num_points': 2}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.2589838387470986, 'num_points': 3}, {'avg_silhouette': 0.11093981344458552, 'num_points': 2}, {'avg_silhouette': 0.35170027606817755, 'num_points': 2}, {'avg_silhouette': 0.6955435201870637, 'num_points': 2}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 1.0, 'num_points': 2}, {'avg_silhouette': 0.6884616721851142, 'num_points': 2}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.44416610695153863, 'num_points': 56}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}]",,50,0.4476477049987798,,3,0.5126060038758015
DBSCAN,,1.140190957978101,"[{'avg_silhouette': 0.5485075429292201, 'num_points': 195}, {'avg_silhouette': 0.5008509563404068, 'num_points': 5}]",5.0,2,0.44729519619483693,,1,
DBSCAN,,1.130190957978101,"[{'avg_silhouette': 0.5524354972576957, 'num_points': 194}, {'avg_silhouette': 0.5003764042827277, 'num_points': 5}]",5.0,2,0.4462424298300446,,1,
AGGLC,ward,,"[{'avg_silhouette': 0.4296273208333482, 'num_points': 56}, {'avg_silhouette': 0.3564540847555321, 'num_points': 10}, {'avg_silhouette': -0.033617552274872134, 'num_points': 2}, {'avg_silhouette': -0.038456199456226296, 'num_points': 3}, {'avg_silhouette': -0.2506599240203294, 'num_points': 2}, {'avg_silhouette': 0.09766366264779418, 'num_points': 2}, {'avg_silhouette': -0.07232627249848751, 'num_points': 2}, {'avg_silhouette': 0.1491580494344551, 'num_points': 2}, {'avg_silhouette': 0.17630684975534086, 'num_points': 2}, {'avg_silhouette': 0.7070640002708486, 'num_points': 67}, {'avg_silhouette': 0.3772181940118965, 'num_points': 5}, {'avg_silhouette': 0.26700914825292327, 'num_points': 3}, {'avg_silhouette': 0.3461850768783273, 'num_points': 18}, {'avg_silhouette': 1.0, 'num_points': 2}, {'avg_silhouette': 0.9354436919302702, 'num_points': 4}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.3092984976075849, 'num_points': 2}, {'avg_silhouette': 0.25408394354069314, 'num_points': 3}, {'avg_silhouette': 0.09805439515723287, 'num_points': 2}, {'avg_silhouette': 0.35170027606817755, 'num_points': 2}, {'avg_silhouette': 0.3309535855237462, 'num_points': 2}, {'avg_silhouette': 0.028686831871541446, 'num_points': 4}, {'avg_silhouette': 0.254064917112555, 'num_points': 3}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.27787053720464366, 'num_points': 2}, {'avg_silhouette': 0.5341900901293191, 'num_points': 5}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.9295911176978298, 'num_points': 4}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.6876616882496159, 'num_points': 2}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.6955269765980243, 'num_points': 2}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.40242614670960397, 'num_points': 4}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}]",,46,0.4460221691786312,,3,0.4942921326608414
DBSCAN,,1.1701909579781011,"[{'avg_silhouette': 0.5432025822022135, 'num_points': 196}, {'avg_silhouette': 0.5014768979514297, 'num_points': 5}]",5.0,2,0.4458709281228706,,1,
DBSCAN,,1.1601909579781011,"[{'avg_silhouette': 0.5432025822022135, 'num_points': 196}, {'avg_silhouette': 0.5014768979514297, 'num_points': 5}]",5.0,2,0.4458709281228706,,1,
DBSCAN,,1.1501909579781011,"[{'avg_silhouette': 0.5432025822022135, 'num_points': 196}, {'avg_silhouette': 0.5014768979514297, 'num_points': 5}]",5.0,2,0.4458709281228706,,1,
K-means,,,"[{'avg_silhouette': -0.04454466564620332, 'num_points': 6}, {'avg_silhouette': -0.21383260973510837, 'num_points': 13}, {'avg_silhouette': 0.0944745064542869, 'num_points': 3}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.7219607033252624, 'num_points': 67}, {'avg_silhouette': 0.23322349846842436, 'num_points': 3}, {'avg_silhouette': 0.050167292932656475, 'num_points': 7}, {'avg_silhouette': 0.3385305894230541, 'num_points': 6}, {'avg_silhouette': 0.5341900901293191, 'num_points': 5}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.9354436919302702, 'num_points': 4}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': -0.034604125089655845, 'num_points': 3}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.9295911176978298, 'num_points': 4}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.254064917112555, 'num_points': 3}, {'avg_silhouette': 0.12129895640544736, 'num_points': 4}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.4152751831735076, 'num_points': 4}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.4999543890371966, 'num_points': 69}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.4178741952918897, 'num_points': 2}, {'avg_silhouette': 1.0, 'num_points': 2}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.6998372232991958, 'num_points': 2}, {'avg_silhouette': 0.5363397763529466, 'num_points': 5}, {'avg_silhouette': 0.3963754977315851, 'num_points': 2}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.2866425151805921, 'num_points': 3}]",,39,0.44549849162236566,,3,0.3360274942091168
DBSCAN,,1.120190957978101,"[{'avg_silhouette': 0.5567728970149722, 'num_points': 193}, {'avg_silhouette': 0.4996650784063017, 'num_points': 5}]",5.0,2,0.4454779116993393,,1,
DBSCAN,,1.2201909579781012,"[{'avg_silhouette': 0.5283389110247096, 'num_points': 198}, {'avg_silhouette': 0.4153151521308298, 'num_points': 6}]",5.0,2,0.4445965354182002,,1,
AGGLC,ward,,"[{'avg_silhouette': 0.16539279722618475, 'num_points': 3}, {'avg_silhouette': 0.35867461691073255, 'num_points': 58}, {'avg_silhouette': -0.033617552274872134, 'num_points': 2}, {'avg_silhouette': 0.35998334224731854, 'num_points': 10}, {'avg_silhouette': 0.3772181940118965, 'num_points': 5}, {'avg_silhouette': 0.09766366264779418, 'num_points': 2}, {'avg_silhouette': -0.06729573957494939, 'num_points': 2}, {'avg_silhouette': -0.025153449225264746, 'num_points': 3}, {'avg_silhouette': 0.17630684975534086, 'num_points': 2}, {'avg_silhouette': 0.7145401953721858, 'num_points': 67}, {'avg_silhouette': 0.254064917112555, 'num_points': 3}, {'avg_silhouette': 0.2731129948219715, 'num_points': 3}, {'avg_silhouette': 0.38002142084955065, 'num_points': 18}, {'avg_silhouette': 1.0, 'num_points': 2}, {'avg_silhouette': 0.9354436919302702, 'num_points': 4}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.3092984976075849, 'num_points': 2}, {'avg_silhouette': 0.2569241450602146, 'num_points': 3}, {'avg_silhouette': 0.10346227364881946, 'num_points': 2}, {'avg_silhouette': 0.35170027606817755, 'num_points': 2}, {'avg_silhouette': 0.3309535855237462, 'num_points': 2}, {'avg_silhouette': 0.04853805499516339, 'num_points': 4}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.27787053720464366, 'num_points': 2}, {'avg_silhouette': 0.5341900901293191, 'num_points': 5}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.9295911176978298, 'num_points': 4}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.6913632932532807, 'num_points': 2}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.6995656497929295, 'num_points': 2}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.405274486963625, 'num_points': 4}]",,44,0.4408405854377432,,3,0.484412077710823
AGGLC,ward,,"[{'avg_silhouette': 0.35867461691073255, 'num_points': 58}, {'avg_silhouette': 0.35998334224731854, 'num_points': 10}, {'avg_silhouette': -0.033617552274872134, 'num_points': 2}, {'avg_silhouette': -0.025153449225264746, 'num_points': 3}, {'avg_silhouette': 0.3772181940118965, 'num_points': 5}, {'avg_silhouette': 0.09766366264779418, 'num_points': 2}, {'avg_silhouette': -0.06729573957494939, 'num_points': 2}, {'avg_silhouette': 0.1491580494344551, 'num_points': 2}, {'avg_silhouette': 0.17630684975534086, 'num_points': 2}, {'avg_silhouette': 0.7145401953721858, 'num_points': 67}, {'avg_silhouette': 0.254064917112555, 'num_points': 3}, {'avg_silhouette': 0.2731129948219715, 'num_points': 3}, {'avg_silhouette': 0.38002142084955065, 'num_points': 18}, {'avg_silhouette': 1.0, 'num_points': 2}, {'avg_silhouette': 0.9354436919302702, 'num_points': 4}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.3092984976075849, 'num_points': 2}, {'avg_silhouette': 0.2569241450602146, 'num_points': 3}, {'avg_silhouette': 0.10346227364881946, 'num_points': 2}, {'avg_silhouette': 0.35170027606817755, 'num_points': 2}, {'avg_silhouette': 0.3309535855237462, 'num_points': 2}, {'avg_silhouette': 0.04853805499516339, 'num_points': 4}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.27787053720464366, 'num_points': 2}, {'avg_silhouette': 0.5341900901293191, 'num_points': 5}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.9295911176978298, 'num_points': 4}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.6913632932532807, 'num_points': 2}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.6995656497929295, 'num_points': 2}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.0, 'num_points': 1}, {'avg_silhouette': 0.405274486963625, 'num_points': 4}, {'avg_silhouette': 0.0, 'num_points': 1}]",,45,0.43999861823429787,,3,0.484412077710823
