algo,linkage,eps,clusters,min_samples,num_clusters,silhouette_score,min_cluster_size,num_representative_clusters,silhouette_score_representative_clusters
DBSCAN,,1.3237208778404377,"[{'avg_silhouette': 0.7033408553877868, 'num_points': 2070}, {'avg_silhouette': 0.6290609984380725, 'num_points': 5}]",5.0,2,0.7004338619274696,,1,
DBSCAN,,1.3137208778404377,"[{'avg_silhouette': 0.7033408553877868, 'num_points': 2070}, {'avg_silhouette': 0.6290609984380725, 'num_points': 5}]",5.0,2,0.7004338619274696,,1,
DBSCAN,,1.3037208778404377,"[{'avg_silhouette': 0.7033408553877868, 'num_points': 2070}, {'avg_silhouette': 0.6290609984380725, 'num_points': 5}]",5.0,2,0.7004338619274696,,1,
DBSCAN,,1.2937208778404377,"[{'avg_silhouette': 0.7033408553877868, 'num_points': 2070}, {'avg_silhouette': 0.6290609984380725, 'num_points': 5}]",5.0,2,0.7004338619274696,,1,
DBSCAN,,1.2837208778404376,"[{'avg_silhouette': 0.7033408553877868, 'num_points': 2070}, {'avg_silhouette': 0.6290609984380725, 'num_points': 5}]",5.0,2,0.7004338619274696,,1,
DBSCAN,,1.2737208778404376,"[{'avg_silhouette': 0.7007084841295257, 'num_points': 2069}, {'avg_silhouette': 0.6290280828691556, 'num_points': 5}]",5.0,2,0.6972731623690701,,1,
DBSCAN,,1.2637208778404376,"[{'avg_silhouette': 0.7007084841295257, 'num_points': 2069}, {'avg_silhouette': 0.6290280828691556, 'num_points': 5}]",5.0,2,0.6972731623690701,,1,
DBSCAN,,1.2537208778404376,"[{'avg_silhouette': 0.7007084841295257, 'num_points': 2069}, {'avg_silhouette': 0.6290280828691556, 'num_points': 5}]",5.0,2,0.6972731623690701,,1,
DBSCAN,,1.3337208778404377,"[{'avg_silhouette': 0.6994543874192382, 'num_points': 2071}, {'avg_silhouette': 0.6290878124750056, 'num_points': 5}]",5.0,2,0.6969324107287814,,1,
DBSCAN,,1.0537208778404374,"[{'avg_silhouette': 0.6035813137263214, 'num_points': 2026}, {'avg_silhouette': 0.6479509923803762, 'num_points': 7}]",5.0,2,0.5848174786698144,,1,
