algo,linkage,eps,clusters,min_samples,num_clusters,silhouette_score,min_cluster_size,num_representative_clusters,silhouette_score_representative_clusters
DBSCAN,,1.0166666666666662,"[{'avg_silhouette': 0.4439546237872328, 'num_points': 6521}, {'avg_silhouette': 0.4656139725533239, 'num_points': 93}, {'avg_silhouette': 0.5703034555803037, 'num_points': 18}]",10.0,3,0.4368879227273637,,1,
DBSCAN,,1.0166666666666662,"[{'avg_silhouette': 0.43507088574365743, 'num_points': 6533}, {'avg_silhouette': 0.4660317177457524, 'num_points': 93}, {'avg_silhouette': 0.5706303917769658, 'num_points': 18}, {'avg_silhouette': 0.36880383224293517, 'num_points': 7}]",5.0,4,0.4300049120290285,,1,
DBSCAN,,0.6566666666666658,"[{'avg_silhouette': 0.4541746433949604, 'num_points': 6123}, {'avg_silhouette': 0.7172027118384747, 'num_points': 12}, {'avg_silhouette': 0.5759580638673721, 'num_points': 75}, {'avg_silhouette': 0.39707099341742763, 'num_points': 51}, {'avg_silhouette': 0.6917088960742147, 'num_points': 19}, {'avg_silhouette': 0.6065496095030304, 'num_points': 26}, {'avg_silhouette': 0.5108416510709642, 'num_points': 13}, {'avg_silhouette': 0.838331900879872, 'num_points': 13}, {'avg_silhouette': 0.5641410722257887, 'num_points': 10}]",10.0,9,0.4234437497705404,,1,
DBSCAN,,0.6466666666666658,"[{'avg_silhouette': 0.45545085466468327, 'num_points': 6111}, {'avg_silhouette': 0.7172027118384747, 'num_points': 12}, {'avg_silhouette': 0.5759512718777332, 'num_points': 75}, {'avg_silhouette': 0.40113535851224397, 'num_points': 50}, {'avg_silhouette': 0.6915428581568057, 'num_points': 19}, {'avg_silhouette': 0.6063544919261695, 'num_points': 26}, {'avg_silhouette': 0.5105751579770323, 'num_points': 13}, {'avg_silhouette': 0.838249894669948, 'num_points': 13}, {'avg_silhouette': 0.5639423835602787, 'num_points': 10}]",10.0,9,0.4233875108063601,,1,
DBSCAN,,0.6766666666666659,"[{'avg_silhouette': 0.4508221763179771, 'num_points': 6159}, {'avg_silhouette': 0.7176447344765791, 'num_points': 12}, {'avg_silhouette': 0.5681597784570249, 'num_points': 76}, {'avg_silhouette': 0.39711418628180395, 'num_points': 51}, {'avg_silhouette': 0.6626226384178846, 'num_points': 20}, {'avg_silhouette': 0.6073289221592362, 'num_points': 26}, {'avg_silhouette': 0.5118671981818056, 'num_points': 13}, {'avg_silhouette': 0.7801829554098884, 'num_points': 14}, {'avg_silhouette': 0.5649303196208035, 'num_points': 10}]",10.0,9,0.4233789873508751,,1,
DBSCAN,,0.786666666666666,"[{'avg_silhouette': 0.4414538822839745, 'num_points': 6253}, {'avg_silhouette': 0.6662419630839379, 'num_points': 13}, {'avg_silhouette': 0.5500273430716783, 'num_points': 78}, {'avg_silhouette': 0.3942949731640557, 'num_points': 52}, {'avg_silhouette': 0.6646120758701908, 'num_points': 20}, {'avg_silhouette': 0.5829982895617509, 'num_points': 27}, {'avg_silhouette': 0.4857805538342444, 'num_points': 14}, {'avg_silhouette': 0.7813587012981568, 'num_points': 14}, {'avg_silhouette': 0.4366082237214016, 'num_points': 15}]",10.0,9,0.4231778456144273,,1,
DBSCAN,,0.6866666666666659,"[{'avg_silhouette': 0.44949707731917116, 'num_points': 6170}, {'avg_silhouette': 0.7176447344765791, 'num_points': 12}, {'avg_silhouette': 0.5681672918888904, 'num_points': 76}, {'avg_silhouette': 0.397126854884951, 'num_points': 51}, {'avg_silhouette': 0.6628182386538104, 'num_points': 20}, {'avg_silhouette': 0.6075440748888677, 'num_points': 26}, {'avg_silhouette': 0.5121576968827694, 'num_points': 13}, {'avg_silhouette': 0.7802965707328703, 'num_points': 14}, {'avg_silhouette': 0.5651590490673389, 'num_points': 10}]",10.0,9,0.42306980100616126,,1,
DBSCAN,,0.6666666666666659,"[{'avg_silhouette': 0.4513661489906523, 'num_points': 6148}, {'avg_silhouette': 0.7176447344765791, 'num_points': 12}, {'avg_silhouette': 0.568152739410393, 'num_points': 76}, {'avg_silhouette': 0.3971024595749485, 'num_points': 51}, {'avg_silhouette': 0.6921754959939411, 'num_points': 19}, {'avg_silhouette': 0.6070961147463525, 'num_points': 26}, {'avg_silhouette': 0.5115668161399054, 'num_points': 13}, {'avg_silhouette': 0.7800657061802042, 'num_points': 14}, {'avg_silhouette': 0.5647060087277758, 'num_points': 10}]",10.0,9,0.4229344896984185,,1,
DBSCAN,,0.6966666666666659,"[{'avg_silhouette': 0.4487465312769202, 'num_points': 6176}, {'avg_silhouette': 0.7176447344765791, 'num_points': 12}, {'avg_silhouette': 0.5681714311225035, 'num_points': 76}, {'avg_silhouette': 0.3971339607526182, 'num_points': 51}, {'avg_silhouette': 0.662931448909415, 'num_points': 20}, {'avg_silhouette': 0.6076673710895304, 'num_points': 26}, {'avg_silhouette': 0.5123288259721829, 'num_points': 13}, {'avg_silhouette': 0.7803611069853924, 'num_points': 14}, {'avg_silhouette': 0.5652865289690907, 'num_points': 10}]",10.0,9,0.4228761561666911,,1,
DBSCAN,,0.796666666666666,"[{'avg_silhouette': 0.4405151838840572, 'num_points': 6259}, {'avg_silhouette': 0.6662419630839379, 'num_points': 13}, {'avg_silhouette': 0.5500330231308519, 'num_points': 78}, {'avg_silhouette': 0.39430525656348464, 'num_points': 52}, {'avg_silhouette': 0.6647641729159675, 'num_points': 20}, {'avg_silhouette': 0.5831796457022407, 'num_points': 27}, {'avg_silhouette': 0.48601671659868195, 'num_points': 14}, {'avg_silhouette': 0.7814483556836704, 'num_points': 14}, {'avg_silhouette': 0.4368209865664717, 'num_points': 15}]",10.0,9,0.4227522255537242,,1,
DBSCAN,,0.7066666666666659,"[{'avg_silhouette': 0.4472864666927886, 'num_points': 6186}, {'avg_silhouette': 0.6645878986021034, 'num_points': 13}, {'avg_silhouette': 0.5726900573368239, 'num_points': 76}, {'avg_silhouette': 0.4012369799108564, 'num_points': 51}, {'avg_silhouette': 0.6631654825658105, 'num_points': 20}, {'avg_silhouette': 0.6079237739044063, 'num_points': 26}, {'avg_silhouette': 0.512665354802375, 'num_points': 13}, {'avg_silhouette': 0.7804984521574619, 'num_points': 14}, {'avg_silhouette': 0.5655545147774694, 'num_points': 10}]",10.0,9,0.4224524706559206,,1,
DBSCAN,,0.6766666666666659,"[{'avg_silhouette': 0.44519149638208094, 'num_points': 6171}, {'avg_silhouette': 0.7176447344765791, 'num_points': 12}, {'avg_silhouette': 0.5681696213356424, 'num_points': 76}, {'avg_silhouette': 0.3971309050427368, 'num_points': 51}, {'avg_silhouette': 0.662888559144746, 'num_points': 20}, {'avg_silhouette': 0.6076276530417171, 'num_points': 26}, {'avg_silhouette': 0.6367735643767676, 'num_points': 7}, {'avg_silhouette': 0.5122597663202708, 'num_points': 13}, {'avg_silhouette': 0.7803379884403076, 'num_points': 14}, {'avg_silhouette': 0.40987785325644355, 'num_points': 5}, {'avg_silhouette': 0.36581387240228047, 'num_points': 18}, {'avg_silhouette': 0.4662320266745031, 'num_points': 7}, {'avg_silhouette': 0.5000684501820937, 'num_points': 5}]",5.0,13,0.42238739683352927,,1,
DBSCAN,,0.6366666666666658,"[{'avg_silhouette': 0.45738467733100047, 'num_points': 6090}, {'avg_silhouette': 0.7172027118384747, 'num_points': 12}, {'avg_silhouette': 0.5759364529813596, 'num_points': 75}, {'avg_silhouette': 0.40110901361034224, 'num_points': 50}, {'avg_silhouette': 0.6911608489953762, 'num_points': 19}, {'avg_silhouette': 0.605918770565423, 'num_points': 26}, {'avg_silhouette': 0.8380587581773403, 'num_points': 13}, {'avg_silhouette': 0.5264464364717619, 'num_points': 12}]",10.0,8,0.42237653975416684,,1,
DBSCAN,,0.806666666666666,"[{'avg_silhouette': 0.43936573977715676, 'num_points': 6267}, {'avg_silhouette': 0.6662419630839379, 'num_points': 13}, {'avg_silhouette': 0.5500399686656814, 'num_points': 78}, {'avg_silhouette': 0.3943168586511453, 'num_points': 52}, {'avg_silhouette': 0.66495855855735, 'num_points': 20}, {'avg_silhouette': 0.5834004300897389, 'num_points': 27}, {'avg_silhouette': 0.4863059163471793, 'num_points': 14}, {'avg_silhouette': 0.7815626442297265, 'num_points': 14}, {'avg_silhouette': 0.4370842498135466, 'num_points': 15}]",10.0,9,0.4223243323566384,,1,
DBSCAN,,0.7066666666666659,"[{'avg_silhouette': 0.4426725099728616, 'num_points': 6194}, {'avg_silhouette': 0.6645878986021034, 'num_points': 13}, {'avg_silhouette': 0.5726972331822948, 'num_points': 76}, {'avg_silhouette': 0.401249099909498, 'num_points': 51}, {'avg_silhouette': 0.6633573058704967, 'num_points': 20}, {'avg_silhouette': 0.5815505040687328, 'num_points': 27}, {'avg_silhouette': 0.6372827132268891, 'num_points': 7}, {'avg_silhouette': 0.5129390484174292, 'num_points': 13}, {'avg_silhouette': 0.7806160379644488, 'num_points': 14}, {'avg_silhouette': 0.41054602413949687, 'num_points': 5}, {'avg_silhouette': 0.36651112198480423, 'num_points': 18}, {'avg_silhouette': 0.4669044484515538, 'num_points': 7}, {'avg_silhouette': 0.5006501588185504, 'num_points': 5}]",5.0,13,0.42218762205362903,,1,
DBSCAN,,0.6866666666666659,"[{'avg_silhouette': 0.4439700995076569, 'num_points': 6180}, {'avg_silhouette': 0.7176447344765791, 'num_points': 12}, {'avg_silhouette': 0.5681767459630113, 'num_points': 76}, {'avg_silhouette': 0.39714302959685455, 'num_points': 51}, {'avg_silhouette': 0.6630725259584281, 'num_points': 20}, {'avg_silhouette': 0.6078261101231367, 'num_points': 26}, {'avg_silhouette': 0.6369679454412457, 'num_points': 7}, {'avg_silhouette': 0.5125248798746467, 'num_points': 13}, {'avg_silhouette': 0.7804507067092964, 'num_points': 14}, {'avg_silhouette': 0.41015893295771344, 'num_points': 5}, {'avg_silhouette': 0.3661033997271871, 'num_points': 18}, {'avg_silhouette': 0.4665092404446293, 'num_points': 7}, {'avg_silhouette': 0.5003007822888065, 'num_points': 5}]",5.0,13,0.42200726874119265,,1,
DBSCAN,,0.7166666666666659,"[{'avg_silhouette': 0.44573370124536776, 'num_points': 6198}, {'avg_silhouette': 0.6645878986021034, 'num_points': 13}, {'avg_silhouette': 0.5726990092686567, 'num_points': 76}, {'avg_silhouette': 0.4012519505533585, 'num_points': 51}, {'avg_silhouette': 0.6634061532722716, 'num_points': 20}, {'avg_silhouette': 0.608189228725685, 'num_points': 26}, {'avg_silhouette': 0.5130171057936053, 'num_points': 13}, {'avg_silhouette': 0.7806392795314572, 'num_points': 14}, {'avg_silhouette': 0.5658313984194383, 'num_points': 10}]",10.0,9,0.42197094408646324,,1,
DBSCAN,,0.6966666666666659,"[{'avg_silhouette': 0.4433676470900741, 'num_points': 6185}, {'avg_silhouette': 0.7176447344765791, 'num_points': 12}, {'avg_silhouette': 0.5681800365570251, 'num_points': 76}, {'avg_silhouette': 0.39714860162857746, 'num_points': 51}, {'avg_silhouette': 0.6631627885710375, 'num_points': 20}, {'avg_silhouette': 0.607923332183794, 'num_points': 26}, {'avg_silhouette': 0.637069663461154, 'num_points': 7}, {'avg_silhouette': 0.5126600195318252, 'num_points': 13}, {'avg_silhouette': 0.7805018381302717, 'num_points': 14}, {'avg_silhouette': 0.41028075374435885, 'num_points': 5}, {'avg_silhouette': 0.3662345553946023, 'num_points': 18}, {'avg_silhouette': 0.4666394388208385, 'num_points': 7}, {'avg_silhouette': 0.5004144467971776, 'num_points': 5}]",5.0,13,0.42188966448824233,,1,
DBSCAN,,0.7166666666666659,"[{'avg_silhouette': 0.44134294123127843, 'num_points': 6204}, {'avg_silhouette': 0.6645878986021034, 'num_points': 13}, {'avg_silhouette': 0.5727049439397116, 'num_points': 76}, {'avg_silhouette': 0.4012621067806583, 'num_points': 51}, {'avg_silhouette': 0.6635639295026025, 'num_points': 20}, {'avg_silhouette': 0.5817848901410648, 'num_points': 27}, {'avg_silhouette': 0.6375040504303081, 'num_points': 7}, {'avg_silhouette': 0.5132400127479385, 'num_points': 13}, {'avg_silhouette': 0.7807377531303714, 'num_points': 14}, {'avg_silhouette': 0.4108417781773559, 'num_points': 5}, {'avg_silhouette': 0.3668140198501205, 'num_points': 18}, {'avg_silhouette': 0.46719434161427426, 'num_points': 7}, {'avg_silhouette': 0.46992430157994197, 'num_points': 6}]",5.0,13,0.42185786575635154,,1,
DBSCAN,,0.6466666666666658,"[{'avg_silhouette': 0.4498382314005161, 'num_points': 6123}, {'avg_silhouette': 0.7172027118384747, 'num_points': 12}, {'avg_silhouette': 0.5759600391331396, 'num_points': 75}, {'avg_silhouette': 0.4011508301301086, 'num_points': 50}, {'avg_silhouette': 0.6917761542619797, 'num_points': 19}, {'avg_silhouette': 0.6066294013906383, 'num_points': 26}, {'avg_silhouette': 0.6357999597904166, 'num_points': 7}, {'avg_silhouette': 0.5109380146070512, 'num_points': 13}, {'avg_silhouette': 0.8383673177067182, 'num_points': 13}, {'avg_silhouette': 0.4480797022124202, 'num_points': 11}, {'avg_silhouette': 0.49903421119609026, 'num_points': 5}, {'avg_silhouette': 0.45760205208941, 'num_points': 6}, {'avg_silhouette': 0.5896388682995528, 'num_points': 5}]",5.0,13,0.4218156979293198,,1,
DBSCAN,,0.816666666666666,"[{'avg_silhouette': 0.437963190096539, 'num_points': 6276}, {'avg_silhouette': 0.6662419630839379, 'num_points': 13}, {'avg_silhouette': 0.550048806762474, 'num_points': 78}, {'avg_silhouette': 0.3943327978941756, 'num_points': 52}, {'avg_silhouette': 0.6651888049631033, 'num_points': 20}, {'avg_silhouette': 0.5836723520881751, 'num_points': 27}, {'avg_silhouette': 0.4866560599042247, 'num_points': 14}, {'avg_silhouette': 0.7817019055631719, 'num_points': 14}, {'avg_silhouette': 0.43741249272063404, 'num_points': 15}]",10.0,9,0.42171214066491247,,1,
